0.21668079495429993,-0.20885920524597168,-0.9324894547462463,-0.5240505337715149,0.5386466979980469,0.8258734345436096,0.07268501073122025,-0.6711295247077942,1.1640913486480713,-0.23902064561843872,0.1326691210269928,0.3624003529548645,0.5865387916564941,0.9236404299736023,-0.12908099591732025,0.48904356360435486,-0.2403648942708969,-0.07943055033683777,0.4010854661464691,0.39843541383743286,0.187115877866745,0.7619010210037231,-0.6500252485275269,0.34998857975006104,-1.0507454872131348,0.7024482488632202,0.5192979574203491,-0.5234756469726562,0.14622874557971954,-1.1114659309387207,-1.0444170236587524,-0.6644545197486877,0.2589276134967804,-0.8251301050186157,0.302435040473938,-0.8977406620979309,-0.21829259395599365,0.4892190098762512,-0.2238866686820984,0.9652396440505981,0.35340067744255066,0.9189493656158447,-0.03584994375705719,-0.6158603429794312,0.1646990329027176,0.2513699233531952,-0.734341025352478,0.6426224708557129,0.2065613865852356,-0.7314830422401428,0.09426133334636688,0.3194703459739685,0.5256491899490356,-0.3940141499042511,-0.6389606595039368,-1.2039448022842407,0.15231317281723022,0.12094418704509735,0.8036370873451233,1.0387566089630127,-0.18625298142433167,0.5789951682090759,0.25109052658081055,0.7203224301338196,0.3719196021556854,0.1291579306125641,0.16276811063289642,0.9647310972213745,-0.16389736533164978,0.33821555972099304,0.24387724697589874,0.31494858860969543,0.2909082770347595,-0.5112939476966858,1.1663260459899902,0.7942634224891663,-0.467522531747818,-1.753973364830017,-0.6037944555282593,-0.23647776246070862,-0.5969197750091553,-0.07840778678655624,1.3299713134765625,0.04956115409731865,-0.1135629266500473,0.03399686515331268,-0.8885799646377563,0.0023727104999125004,0.8333850502967834,-0.8289168477058411,0.02388433739542961,-0.5447834134101868,-0.14685885608196259,-0.6179070472717285,0.8871457576751709,-0.47673916816711426,-1.1495473384857178,-0.07403752207756042,-0.31695160269737244,1.17488694190979,-0.20357394218444824,-0.4480220675468445,-0.5872979164123535,0.8899082541465759,-0.38779106736183167,-0.7781663537025452,0.16380752623081207,-0.0038644596934318542,-1.179046630859375,0.04048930108547211,-1.0796502828598022,-0.7451372742652893,-0.2559809982776642,0.5956171751022339,-0.0011053979396820068,0.4824463129043579,0.06405945867300034,0.9175397157669067,0.11251462996006012,0.6556059718132019,-0.26065459847450256,-0.7083476781845093,-0.13392305374145508,-0.567139744758606,-0.7399111986160278,1.2629739046096802,0.009256765246391296,-0.24415528774261475,0.11309871077537537,-0.627735435962677,-0.32241424918174744,1.2657175064086914,0.37365567684173584,0.40192708373069763,-0.8711252212524414,0.5080370903015137,-0.14639389514923096,1.2417802810668945,0.843623161315918,-0.10897496342658997,0.5482978224754333,0.46168699860572815,1.44823157787323,-0.9121952652931213,0.37108099460601807,0.15060438215732574,-0.9102492332458496,1.1358997821807861,0.6857511401176453,0.47215917706489563,-0.40990111231803894,-0.08614136278629303,-0.08605775237083435,1.2009350061416626,-0.33019503951072693,-0.1486782431602478,-0.09674647450447083,-0.3861277997493744,-1.2203106880187988,0.585744321346283,0.6410210728645325,-0.20778682827949524,-0.8045186400413513,1.131127119064331,-0.8432025909423828,0.7412687540054321,0.06460055708885193,0.2122529000043869,0.9548009634017944,-0.7817333340644836,-0.9008973836898804,0.2552158534526825,1.0463695526123047,-0.3483298122882843,-0.5739187598228455,-0.4481508135795593,1.004387617111206,-0.8661041855812073,-0.8455547094345093,0.11055509746074677,0.30771148204803467,0.2775733470916748,-0.5293465256690979,-0.4129991829395294,0.5402833819389343,-0.806026041507721,-0.47518986463546753,-0.2708776593208313,0.023705489933490753,0.5630947351455688,-0.2412916123867035,-0.7362400889396667,0.19757187366485596,0.08481486141681671,0.27450111508369446,0.027519788593053818,0.19339090585708618,-0.31026607751846313,-1.0568088293075562,0.12955224514007568,0.2315036505460739,-0.8812565207481384,-0.7059983611106873,-0.438530296087265,0.1283915489912033,-0.1930946558713913,-0.1543745994567871,0.6580557823181152,1.5771849155426025,0.049870461225509644,0.7853776812553406,-0.11237889528274536,0.271942675113678,1.0068740844726562,-0.3997817635536194,-0.27764439582824707,0.7458013892173767,-0.3893556594848633,0.4746747612953186,1.0514709949493408,-0.8613162636756897,-0.662449300289154,-0.14967387914657593,0.7334060072898865,0.17477010190486908,0.07910476624965668,-0.5794926285743713,-0.08201778680086136,-0.7546831965446472,-0.2650202810764313,2.2157375812530518,0.4234295189380646,-0.8570116758346558,-0.006104953587055206,-0.07326880097389221,-1.2483421564102173,-0.1651507019996643,-0.05388440191745758,-0.45317503809928894,0.6956165432929993,-0.836706280708313,0.06575149297714233,0.4476061761379242,-0.5695251822471619,-0.35904160141944885,1.2764240503311157,-0.000418052077293396,0.2952533960342407,0.30899330973625183,-0.9305160045623779,0.4233371615409851,-0.18777042627334595,1.0753626823425293,0.3958975076675415,-0.2665552496910095,-0.3142889738082886,1.4182581901550293,-0.8044458031654358,-0.14261087775230408,-1.0568829774856567,0.03533691167831421,-1.0979905128479004,-0.31949037313461304,0.5643240809440613,1.3208086490631104,0.7175924181938171,0.6620709300041199,0.5403193831443787,0.08740313351154327,-0.5350284576416016,0.06538470089435577,0.11728738248348236,0.2877025604248047,0.23724010586738586,-1.1921916007995605,0.6884146928787231,0.18587201833724976,-0.7053242325782776,0.08746977895498276,1.1079931259155273,0.6889671087265015,-0.07336220145225525,-0.5252126455307007,0.08424152433872223,0.24115943908691406,0.42168670892715454,-1.1086393594741821,-0.14397913217544556,-0.10483823716640472,0.498058557510376,0.5690516233444214,-0.9154992699623108,0.34245675802230835,0.696492075920105,-0.05740790069103241,0.8562124371528625,-1.139833688735962,-0.23696297407150269,-0.2670954167842865,-0.04082023352384567,-0.1360510289669037,-2.13810133934021,0.1919129341840744,-0.5393388271331787,-0.4117541015148163,0.5844845771789551,-0.19898441433906555,-0.1425836831331253,-0.6199815273284912,-0.28957417607307434,-0.3806876242160797,-0.07597427070140839,-1.3970261812210083,0.4060309827327728,0.2704326808452606,-1.194222331047058,-0.6336264610290527,0.6684954762458801,0.09554609656333923,0.7993200421333313,-0.06400377303361893,0.7185309529304504,0.49824196100234985,0.02382015809416771,0.5182614922523499,-0.5707416534423828,-0.813880205154419,-0.4116520583629608,0.5549775958061218,1.1614913940429688,0.07096894085407257,1.095694661140442,0.1593829095363617,0.4189019799232483,0.4908749461174011,0.36863115429878235,0.23854146897792816,-0.12420646846294403,0.1349182277917862,-0.8980562686920166,0.9341408014297485,-0.9869270920753479,-0.6241291761398315,0.353892982006073,-1.4962561130523682,-0.43188074231147766,-0.05259844660758972,-0.7501152753829956,0.4353913962841034,0.11278919130563736,-0.010380901396274567,0.7460198402404785,1.0304229259490967,-0.7481110095977783,-0.6540507674217224,-0.36942058801651,0.20919765532016754,-0.32871493697166443,0.536126971244812,-0.6120592355728149,0.15605759620666504,-0.04081268608570099,0.7497285008430481,-0.0263073593378067,-0.22835944592952728,-0.07279474288225174,-0.7037699222564697,0.7202218770980835,0.285991370677948,0.30387964844703674,-1.0750471353530884,0.42133474349975586,-0.3870745301246643,-0.10703305155038834,0.7590721845626831,0.822909951210022,-0.42673733830451965,-0.06937254965305328,-0.11006595194339752,-0.4443811774253845,-0.5457450747489929,-0.14086923003196716,0.18542110919952393,-0.32723087072372437,-0.7523211240768433,0.9539310932159424,0.40351802110671997,-1.0004863739013672,-0.13741832971572876,-0.16345453262329102,-0.17166878283023834,-0.03681984543800354,0.15381598472595215,-0.5049757957458496,0.12131676077842712,0.30046534538269043,-1.824519157409668,-0.3964608609676361,0.4202318787574768,-1.4449477195739746,-0.23916399478912354,-0.4285549223423004,-0.13621512055397034,0.6455289721488953,0.1867268681526184,0.014078407548367977,-1.0939747095108032,-0.0425744503736496,0.13017480075359344,0.027146540582180023,0.5884669423103333,0.02972644567489624,0.6521493196487427,0.428834468126297,-0.9417161345481873,0.23624351620674133,-0.09772439301013947,0.5817371010780334,0.42558395862579346,-0.5699915885925293,1.5972366333007812,1.0773847103118896,-0.6312183737754822,0.1199999749660492,0.17275039851665497,-0.029422692954540253,-0.015565164387226105,-0.2916221618652344,-0.7474870681762695,-0.4428308308124542,1.0548632144927979,0.14641287922859192,0.002442777156829834,0.020984701812267303,0.03975307568907738,-0.539588451385498,-0.6533040404319763,-0.8742882013320923,-1.952854871749878,0.16583675146102905,0.8018193244934082,0.14221923053264618,-0.886608898639679,-0.3655936121940613,-0.10400081425905228,1.9779469966888428,-0.12996304035186768,-0.13357114791870117,-0.5027415752410889,-1.7558722496032715,0.43025556206703186,-1.301453948020935,-0.1548244208097458,0.7923879623413086,-0.9682671427726746,-0.26314109563827515,0.32235342264175415,0.15903903543949127,-0.12755493819713593,0.5211782455444336,-0.2549397349357605,0.787443220615387,-0.27401596307754517,-1.4108326435089111,-0.29452404379844666,-0.6327177882194519,0.6683609485626221,-0.08753404766321182,0.8079774975776672,0.5883598327636719,0.9701528549194336,1.1902008056640625,-0.3805522918701172,0.5680323243141174,-0.07951053231954575,-0.08428926020860672,0.23926487565040588,1.108826756477356,0.1897571086883545,0.5887056589126587,0.14116953313350677,0.3466988801956177,-0.6456809639930725,-0.24061547219753265,0.8079146146774292,-0.6246599555015564,-0.187298983335495,-0.3602936267852783,-0.22639687359333038,0.6779398918151855,0.5074825286865234,0.08312442898750305,-0.9556263089179993,0.13035781681537628,0.09282651543617249,-0.240717351436615,0.39396756887435913,-0.750473141670227,-0.3212280571460724,-0.952099621295929,0.3165091574192047,0.1650441288948059,-0.25335440039634705,-0.5603147149085999,-0.616222620010376,1.0577276945114136,-0.2030939757823944,-0.5881779193878174,-0.017984580248594284,-0.1209217980504036,-0.16540899872779846,-0.6859182119369507,-0.21839189529418945,0.5825174450874329,0.08345957100391388,-0.1362149715423584,0.7302900552749634,0.1264158934354782,0.29362326860427856,-0.6357477903366089,-0.8683397173881531,-0.5888214111328125,-0.38096100091934204,-1.3437243700027466,-0.6221956014633179,-0.10395263135433197,0.9508864283561707,-0.25496020913124084,1.3591694831848145,-0.6787863373756409,-0.921535313129425,0.44337281584739685,1.8767690658569336,0.16382096707820892,-1.0379517078399658,-0.509523332118988,1.0714761018753052,1.5156587362289429,0.15772509574890137,0.3380008339881897,0.000723421573638916,0.7749578356742859,-0.3896090090274811,-0.05413302779197693,0.44791746139526367,-1.1627554893493652,0.1271035522222519,-0.7657920122146606,0.6185688972473145,-0.18404655158519745,-0.08284630626440048,0.7473169565200806,-0.027303360402584076,-0.5164688229560852,-0.8315759301185608,1.1869585514068604,0.7122527360916138,-0.6472518444061279,0.543494462966919,0.8038212060928345,-1.6342899799346924,-0.2555875778198242,0.04168638586997986,-0.5067509412765503,-0.13522380590438843,0.38315948843955994,-0.32520949840545654,-0.6148642301559448,0.7465795278549194,-0.597393274307251,0.6231837868690491,0.6075996160507202,0.47704800963401794,0.4529383182525635,-0.06906543672084808,-0.18202121555805206,-0.6173187494277954,-0.22429613769054413,0.42067843675613403,-0.02733219414949417,0.27411264181137085,1.0957040786743164,-0.30349835753440857,0.33323290944099426,0.09880532324314117,0.5880933403968811,0.8387892246246338,-1.4156697988510132,0.2753068208694458,-0.1564558744430542,0.9850820302963257,-0.2745906114578247,0.030307810753583908,-0.25136762857437134,-0.13230498135089874,0.7394598126411438,-0.799331784248352,0.6775530576705933,0.01788906194269657,1.115168571472168,0.693927526473999,0.370927095413208,-0.16355879604816437,0.45780447125434875,1.093974232673645,0.36161649227142334,0.3608044385910034,-1.2220494747161865,0.19354194402694702,-0.937725305557251,-0.26100146770477295,0.18549278378486633,-0.6366577744483948,0.6354277729988098,-0.42352765798568726,-0.2512739300727844,-0.6596424579620361,0.06265182048082352,-0.5724894404411316,-0.15461009740829468,0.905734658241272,-0.4018683433532715,1.3308185338974,0.6337301731109619,0.07316160202026367,-1.3798311948776245,-0.4098569452762604,-0.6209295988082886,-0.5746328234672546,0.24818967282772064,0.8816643357276917,0.7275620698928833,0.13112078607082367,-0.4671904444694519,-0.19862298667430878,-0.2001539170742035,1.5894300937652588,-0.2045179307460785,0.6047464609146118,-0.09334408491849899,0.7610515356063843,1.4829046726226807,0.32303982973098755,-0.36910659074783325,0.3924693763256073,-0.008017748594284058,0.14409153163433075,-0.49587932229042053,0.42495208978652954,-0.3360290229320526,-0.6690583825111389,0.04561692476272583,-0.7340077757835388,0.4288765490055084,0.31746700406074524,-0.924688458442688,-0.4847463369369507,0.3114264905452728,0.46037375926971436,-0.09276708215475082,-1.3864091634750366,0.8440906405448914,-0.7945070266723633,-0.01013309508562088,-0.33000999689102173,1.044917345046997,0.4062795639038086,-1.5032124519348145,0.5022205710411072,0.11138145625591278,0.34639614820480347,-0.8332370519638062,0.1284027397632599,-0.852281928062439,-0.33246222138404846,0.3497343361377716,0.7836999297142029,-0.6457803845405579,0.9074094295501709,-0.11624306440353394,2.1746814250946045,-1.5140366554260254,1.4628081321716309,0.5214518308639526,-1.1878005266189575,0.3173857033252716,0.21049270033836365,0.262984961271286,1.1402649879455566,-0.2160232812166214,0.2373097836971283,-0.15750989317893982,-0.7572661638259888,-0.23883259296417236,-0.3415997624397278,-1.0373716354370117,0.1775234043598175,-0.19022153317928314,-0.8825740814208984,0.4214872717857361,0.5457664728164673,0.40191465616226196,-1.0395411252975464,-0.5002470016479492,-0.7486674189567566,0.4913753867149353,-0.1505865901708603,0.7072592377662659,-0.8149824738502502,-0.8493558168411255,0.16241292655467987,-0.025919899344444275,0.2828196883201599,-0.5060798525810242,-1.4232652187347412,-0.04382402449846268,0.0520443394780159,0.07857832312583923,-1.8326877355575562,-0.32500508427619934,-0.9098381996154785,0.4436263144016266,-0.1401098370552063,-0.48778387904167175,0.23383371531963348,0.12108646333217621,-0.15534448623657227,-0.24997812509536743,-0.38484540581703186,0.7517693638801575,0.8584854006767273,0.8249927759170532,0.4535827934741974,0.19392873346805573,-0.114584781229496,0.0646769106388092,-2.037018299102783,0.05500558763742447,0.7046229243278503,-0.6116114854812622,-0.36174046993255615,0.08791829645633698,0.8774400353431702,0.566253662109375,-0.6257642507553101,0.4462848901748657,0.3603861927986145,0.5434094071388245,-0.44732558727264404,1.5382163524627686,0.17019207775592804,-0.6325891613960266,-0.032727885991334915,-0.9459214210510254,0.7040472030639648,0.03333877772092819,-0.8556610941886902,-0.12173690646886826,0.18729938566684723,0.8314178586006165,-1.08986234664917,1.3595517873764038,0.0332333967089653,0.47238707542419434,-0.06163636967539787,-0.2541368007659912,-0.498052716255188,0.5702085494995117
